Index;scenario;dwt_30;dwt_50;dwt_70;dwt_90;dwt_110;dwt_130;stripWidth;vol;peat;location;crit35a
740;hyrynsalmi_sphagnum_P1_vol_45_sarka_30;-0.226444242;-0.339666363;-0.362310787;-0.384955211;-0.396277423;-0.40307075;30;45;sphagnum_P1;Hyrynsalmi;-0.611203232
741;hyrynsalmi_sphagnum_P1_vol_90_sarka_30;-0.410303888;-0.615455833;-0.656486221;-0.69751661;-0.718031805;-0.730340921;30;90;sphagnum_P1;Hyrynsalmi;-0.507200717
742;hyrynsalmi_sphagnum_P1_vol_130_sarka_30;-0.151694347;-0.22754152;-0.242710955;-0.25788039;-0.265465107;-0.270015937;30;130;sphagnum_P1;Hyrynsalmi;-0.313523194
743;hyrynsalmi_sphagnum_P1_vol_175_sarka_30;-0.461384644;-0.692076966;-0.738215431;-0.784353895;-0.807423127;-0.821264667;30;175;sphagnum_P1;Hyrynsalmi;-0.738731217
744;ylitornio_sphagnum_P1_vol_45_sarka_30;-0.353773682;-0.530660522;-0.56603789;-0.601415259;-0.619103943;-0.629717153;30;45;sphagnum_P1;Ylitornio;-0.422014544
745;ylitornio_sphagnum_P1_vol_90_sarka_30;-0.358328681;-0.537493022;-0.57332589;-0.609158758;-0.627075192;-0.637825052;30;90;sphagnum_P1;Ylitornio;-0.451783658
746;ylitornio_sphagnum_P1_vol_130_sarka_30;-0.364238636;-0.546357954;-0.582781818;-0.619205681;-0.637417613;-0.648344772;30;130;sphagnum_P1;Ylitornio;-0.498012233
747;ylitornio_sphagnum_P1_vol_175_sarka_30;-0.452039173;-0.67805876;-0.723262677;-0.768466594;-0.791068553;-0.804629728;30;175;sphagnum_P1;Ylitornio;-0.4989193
748;hyrynsalmi_sphagnum_P2_vol_45_sarka_30;-0.45117843;-0.676767646;-0.721885489;-0.767003332;-0.789562253;-0.803097606;30;45;sphagnum_P2;Hyrynsalmi;-0.675939885
749;hyrynsalmi_sphagnum_P2_vol_90_sarka_30;-0.27658838;-0.41488257;-0.442541408;-0.470200246;-0.484029664;-0.492327316;30;90;sphagnum_P2;Hyrynsalmi;-0.58526899
750;hyrynsalmi_sphagnum_P2_vol_130_sarka_30;-0.153734197;-0.230601296;-0.245974716;-0.261348136;-0.269034846;-0.273646871;30;130;sphagnum_P2;Hyrynsalmi;-0.537988492
751;hyrynsalmi_sphagnum_P2_vol_175_sarka_30;-0.346447105;-0.519670657;-0.554315368;-0.588960078;-0.606282433;-0.616675846;30;175;sphagnum_P2;Hyrynsalmi;-0.481767527
752;ylitornio_sphagnum_P2_vol_45_sarka_30;-0.498121291;-0.747181936;-0.796994065;-0.846806194;-0.871712259;-0.886655898;30;45;sphagnum_P2;Ylitornio;-0.555063087
753;ylitornio_sphagnum_P2_vol_90_sarka_30;-0.328368463;-0.492552695;-0.525389541;-0.558226388;-0.574644811;-0.584495865;30;90;sphagnum_P2;Ylitornio;-0.462989494
754;ylitornio_sphagnum_P2_vol_130_sarka_30;-0.335229687;-0.502844531;-0.536367499;-0.569890468;-0.586651952;-0.596708843;30;130;sphagnum_P2;Ylitornio;-0.737884051
755;ylitornio_sphagnum_P2_vol_175_sarka_30;-0.00872476;-0.01308714;-0.013959616;-0.014832092;-0.01526833;-0.015530072;30;175;sphagnum_P2;Ylitornio;-0.709567221
756;hyrynsalmi_sphagnum_P1_vol_45_sarka_50;-0.476970205;-0.715455308;-0.763152329;-0.810849349;-0.83469786;-0.849006966;50;45;sphagnum_P1;Hyrynsalmi;-0.324114048
757;hyrynsalmi_sphagnum_P1_vol_90_sarka_50;-0.377826876;-0.566740314;-0.604523002;-0.64230569;-0.661197033;-0.67253184;50;90;sphagnum_P1;Hyrynsalmi;-0.318828059
758;hyrynsalmi_sphagnum_P1_vol_130_sarka_50;-0.21145159;-0.317177385;-0.338322544;-0.359467703;-0.370040282;-0.37638383;50;130;sphagnum_P1;Hyrynsalmi;-0.45261595
759;hyrynsalmi_sphagnum_P1_vol_175_sarka_50;-0.357168567;-0.53575285;-0.571469707;-0.607186564;-0.625044992;-0.635760049;50;175;sphagnum_P1;Hyrynsalmi;-0.751355778
760;ylitornio_sphagnum_P1_vol_45_sarka_50;-0.316731514;-0.475097271;-0.506770423;-0.538443574;-0.55428015;-0.563782095;50;45;sphagnum_P1;Ylitornio;-0.55219467
761;ylitornio_sphagnum_P1_vol_90_sarka_50;-0.361230265;-0.541845398;-0.577968424;-0.614091451;-0.632152964;-0.642989872;50;90;sphagnum_P1;Ylitornio;-0.665843816
762;ylitornio_sphagnum_P1_vol_130_sarka_50;-0.041961212;-0.062941818;-0.06713794;-0.071334061;-0.073432121;-0.074690958;50;130;sphagnum_P1;Ylitornio;-0.629837603
763;ylitornio_sphagnum_P1_vol_175_sarka_50;-0.260533217;-0.390799825;-0.416853146;-0.442906468;-0.455933129;-0.463749125;50;175;sphagnum_P1;Ylitornio;-0.446087413
764;hyrynsalmi_sphagnum_P2_vol_45_sarka_50;-0.02933773;-0.044006595;-0.046940368;-0.049874141;-0.051341028;-0.05222116;50;45;sphagnum_P2;Hyrynsalmi;-0.525312183
765;hyrynsalmi_sphagnum_P2_vol_90_sarka_50;-0.243149424;-0.364724137;-0.389039079;-0.413354022;-0.425511493;-0.432805975;50;90;sphagnum_P2;Hyrynsalmi;-0.750374684
766;hyrynsalmi_sphagnum_P2_vol_130_sarka_50;-0.217627663;-0.326441494;-0.34820426;-0.369967027;-0.38084841;-0.38737724;50;130;sphagnum_P2;Hyrynsalmi;-0.470879159
767;hyrynsalmi_sphagnum_P2_vol_175_sarka_50;-0.396800383;-0.595200575;-0.634880613;-0.674560652;-0.694400671;-0.706304682;50;175;sphagnum_P2;Hyrynsalmi;-0.302108904
768;ylitornio_sphagnum_P2_vol_45_sarka_50;-0.408423088;-0.612634632;-0.65347694;-0.694319249;-0.714740403;-0.726993096;50;45;sphagnum_P2;Ylitornio;-0.42092992
769;ylitornio_sphagnum_P2_vol_90_sarka_50;-0.162560498;-0.243840747;-0.260096797;-0.276352847;-0.284480872;-0.289357687;50;90;sphagnum_P2;Ylitornio;-0.30748495
770;ylitornio_sphagnum_P2_vol_130_sarka_50;-0.48534972;-0.72802458;-0.776559552;-0.825094524;-0.84936201;-0.863922501;50;130;sphagnum_P2;Ylitornio;-0.628586692
771;ylitornio_sphagnum_P2_vol_175_sarka_50;-0.148622086;-0.222933128;-0.237795337;-0.252657545;-0.26008865;-0.264547312;50;175;sphagnum_P2;Ylitornio;-0.316979583
772;siikajoki_sphagnum_P1_vol_45_sarka_30;-0.046792257;-0.070188386;-0.074867611;-0.079546837;-0.08188645;-0.083290217;30;45;sphagnum_P1;Siikajoki;-0.305942617
773;siikajoki_sphagnum_P1_vol_90_sarka_30;-0.006879931;-0.010319896;-0.011007889;-0.011695882;-0.012039878;-0.012246276;30;90;sphagnum_P1;Siikajoki;-0.456670534
774;siikajoki_sphagnum_P1_vol_130_sarka_30;-0.35420369;-0.531305535;-0.566725904;-0.602146273;-0.619856457;-0.630482568;30;130;sphagnum_P1;Siikajoki;-0.460547625
775;siikajoki_sphagnum_P1_vol_175_sarka_30;-0.227241058;-0.340861588;-0.363585694;-0.386309799;-0.397671852;-0.404489084;30;175;sphagnum_P1;Siikajoki;-0.321360987
776;ilomantsi_sphagnum_P1_vol_45_sarka_30;-0.35384506;-0.530767589;-0.566152095;-0.601536601;-0.619228854;-0.629844206;30;45;sphagnum_P1;Ilomantsi;-0.386355928
777;ilomantsi_sphagnum_P1_vol_90_sarka_30;-0.211416892;-0.317125339;-0.338267028;-0.359408717;-0.369979562;-0.376322069;30;90;sphagnum_P1;Ilomantsi;-0.543387152
778;ilomantsi_sphagnum_P1_vol_130_sarka_30;-0.320636594;-0.480954891;-0.513018551;-0.54508221;-0.56111404;-0.570733137;30;130;sphagnum_P1;Ilomantsi;-0.32862637
779;ilomantsi_sphagnum_P1_vol_175_sarka_30;-0.069513852;-0.104270778;-0.111222163;-0.118173549;-0.121649241;-0.123734657;30;175;sphagnum_P1;Ilomantsi;-0.689972628
780;siikajoki_sphagnum_P2_vol_45_sarka_30;-0.47452052;-0.71178078;-0.759232832;-0.806684884;-0.83041091;-0.844646526;30;45;sphagnum_P2;Siikajoki;-0.633035213
781;siikajoki_sphagnum_P2_vol_90_sarka_30;-0.437391666;-0.656087499;-0.699826665;-0.743565832;-0.765435415;-0.778557165;30;90;sphagnum_P2;Siikajoki;-0.332948265
782;siikajoki_sphagnum_P2_vol_130_sarka_30;-0.452342792;-0.678514187;-0.723748467;-0.768982746;-0.791599885;-0.805170169;30;130;sphagnum_P2;Siikajoki;-0.744970358
783;siikajoki_sphagnum_P2_vol_175_sarka_30;-0.372196495;-0.558294742;-0.595514392;-0.632734041;-0.651343866;-0.662509761;30;175;sphagnum_P2;Siikajoki;-0.612859761
784;ilomantsi_sphagnum_P2_vol_45_sarka_30;-0.034945728;-0.052418591;-0.055913164;-0.059407737;-0.061155023;-0.062203395;30;45;sphagnum_P2;Ilomantsi;-0.792894405
785;ilomantsi_sphagnum_P2_vol_90_sarka_30;-0.203841751;-0.305762626;-0.326146801;-0.346530976;-0.356723064;-0.362838317;30;90;sphagnum_P2;Ilomantsi;-0.512573119
786;ilomantsi_sphagnum_P2_vol_130_sarka_30;-0.201745933;-0.3026189;-0.322793493;-0.342968087;-0.353055383;-0.359107761;30;130;sphagnum_P2;Ilomantsi;-0.599305208
787;ilomantsi_sphagnum_P2_vol_175_sarka_30;-0.001768918;-0.002653377;-0.002830268;-0.00300716;-0.003095606;-0.003148674;30;175;sphagnum_P2;Ilomantsi;-0.645635083
788;siikajoki_sphagnum_P1_vol_45_sarka_50;-0.037549666;-0.056324499;-0.060079465;-0.063834432;-0.065711915;-0.066838405;50;45;sphagnum_P1;Siikajoki;-0.608172686
789;siikajoki_sphagnum_P1_vol_90_sarka_50;-0.105771686;-0.158657529;-0.169234698;-0.179811866;-0.185100451;-0.188273601;50;90;sphagnum_P1;Siikajoki;-0.355367526
790;siikajoki_sphagnum_P1_vol_130_sarka_50;-0.181662824;-0.272494235;-0.290660518;-0.3088268;-0.317909941;-0.323359826;50;130;sphagnum_P1;Siikajoki;-0.497104852
791;siikajoki_sphagnum_P1_vol_175_sarka_50;-0.185157608;-0.277736412;-0.296252173;-0.314767934;-0.324025814;-0.329580542;50;175;sphagnum_P1;Siikajoki;-0.729399088
792;ilomantsi_sphagnum_P1_vol_45_sarka_50;-0.285849247;-0.42877387;-0.457358795;-0.485943719;-0.500236182;-0.508811659;50;45;sphagnum_P1;Ilomantsi;-0.776634681
793;ilomantsi_sphagnum_P1_vol_90_sarka_50;-0.1506171;-0.22592565;-0.24098736;-0.25604907;-0.263579925;-0.268098438;50;90;sphagnum_P1;Ilomantsi;-0.710762563
794;ilomantsi_sphagnum_P1_vol_130_sarka_50;-0.309129248;-0.463693872;-0.494606797;-0.525519722;-0.540976184;-0.550250062;50;130;sphagnum_P1;Ilomantsi;-0.39250756
795;ilomantsi_sphagnum_P1_vol_175_sarka_50;-0.454181211;-0.681271816;-0.726689937;-0.772108059;-0.794817119;-0.808442555;50;175;sphagnum_P1;Ilomantsi;-0.508725277
796;siikajoki_sphagnum_P2_vol_45_sarka_50;-0.330116751;-0.495175126;-0.528186801;-0.561198476;-0.577704313;-0.587607816;50;45;sphagnum_P2;Siikajoki;-0.495019877
797;siikajoki_sphagnum_P2_vol_90_sarka_50;-0.410705176;-0.616057764;-0.657128281;-0.698198799;-0.718734058;-0.731055213;50;90;sphagnum_P2;Siikajoki;-0.558727213
798;siikajoki_sphagnum_P2_vol_130_sarka_50;-0.432350425;-0.648525638;-0.69176068;-0.734995723;-0.756613244;-0.769583757;50;130;sphagnum_P2;Siikajoki;-0.70783262
799;siikajoki_sphagnum_P2_vol_175_sarka_50;-0.37120949;-0.556814235;-0.593935184;-0.631056133;-0.649616607;-0.660752892;50;175;sphagnum_P2;Siikajoki;-0.670683845
800;ilomantsi_sphagnum_P2_vol_45_sarka_50;-0.158213819;-0.237320728;-0.25314211;-0.268963492;-0.276874183;-0.281620597;50;45;sphagnum_P2;Ilomantsi;-0.608051931
801;ilomantsi_sphagnum_P2_vol_90_sarka_50;-0.026632457;-0.039948686;-0.042611932;-0.045275178;-0.0466068;-0.047405774;50;90;sphagnum_P2;Ilomantsi;-0.558674519
802;ilomantsi_sphagnum_P2_vol_130_sarka_50;-0.071981162;-0.107971743;-0.115169859;-0.122367976;-0.125967034;-0.128126469;50;130;sphagnum_P2;Ilomantsi;-0.321905288
803;ilomantsi_sphagnum_P2_vol_175_sarka_50;-0.343595399;-0.515393099;-0.549752639;-0.584112179;-0.601291948;-0.61159981;50;175;sphagnum_P2;Ilomantsi;-0.775448544
804;laihia_sphagnum_P1_vol_45_sarka_30;-0.029298785;-0.043948178;-0.046878057;-0.049807935;-0.051272874;-0.052151838;30;45;sphagnum_P1;Laihia;-0.752751401
805;laihia_sphagnum_P1_vol_90_sarka_30;-0.490358832;-0.735538247;-0.78457413;-0.833610014;-0.858127955;-0.87283872;30;90;sphagnum_P1;Laihia;-0.526273245
806;laihia_sphagnum_P1_vol_130_sarka_30;-0.038829091;-0.058243637;-0.062126546;-0.066009455;-0.06795091;-0.069115783;30;130;sphagnum_P1;Laihia;-0.482595132
807;laihia_sphagnum_P1_vol_175_sarka_30;-0.423020399;-0.634530598;-0.676832638;-0.719134678;-0.740285698;-0.75297631;30;175;sphagnum_P1;Laihia;-0.750819967
808;viitasaari_sphagnum_P1_vol_45_sarka_30;-0.222087029;-0.333130544;-0.355339247;-0.37754795;-0.388652302;-0.395314912;30;45;sphagnum_P1;Viitasaari;-0.500857409
809;viitasaari_sphagnum_P1_vol_90_sarka_30;-0.355024543;-0.532536815;-0.568039269;-0.603541723;-0.62129295;-0.631943687;30;90;sphagnum_P1;Viitasaari;-0.30792341
810;viitasaari_sphagnum_P1_vol_130_sarka_30;-0.331685371;-0.497528056;-0.530696593;-0.56386513;-0.580449399;-0.59039996;30;130;sphagnum_P1;Viitasaari;-0.407731379
811;viitasaari_sphagnum_P1_vol_175_sarka_30;-0.042864946;-0.064297419;-0.068583914;-0.072870409;-0.075013656;-0.076299604;30;175;sphagnum_P1;Viitasaari;-0.305389778
812;laihia_sphagnum_P2_vol_45_sarka_30;-0.118231875;-0.177347812;-0.189170999;-0.200994187;-0.206905781;-0.210452737;30;45;sphagnum_P2;Laihia;-0.341437185
813;laihia_sphagnum_P2_vol_90_sarka_30;-0.093677736;-0.140516604;-0.149884378;-0.159252152;-0.163936038;-0.16674637;30;90;sphagnum_P2;Laihia;-0.42940379
814;laihia_sphagnum_P2_vol_130_sarka_30;-0.207544686;-0.311317029;-0.332071498;-0.352825967;-0.363203201;-0.369429541;30;130;sphagnum_P2;Laihia;-0.664351174
815;laihia_sphagnum_P2_vol_175_sarka_30;-0.336614358;-0.504921537;-0.538582972;-0.572244408;-0.589075126;-0.599173557;30;175;sphagnum_P2;Laihia;-0.62796793
816;viitasaari_sphagnum_P2_vol_45_sarka_30;-0.107297628;-0.160946442;-0.171676205;-0.182405968;-0.187770849;-0.190989778;30;45;sphagnum_P2;Viitasaari;-0.545877102
817;viitasaari_sphagnum_P2_vol_90_sarka_30;-0.142111305;-0.213166957;-0.227378088;-0.241589218;-0.248694783;-0.252958122;30;90;sphagnum_P2;Viitasaari;-0.301028265
818;viitasaari_sphagnum_P2_vol_130_sarka_30;-0.139804407;-0.20970661;-0.223687051;-0.237667492;-0.244657712;-0.248851844;30;130;sphagnum_P2;Viitasaari;-0.753305472
819;viitasaari_sphagnum_P2_vol_175_sarka_30;-0.199892498;-0.299838747;-0.319827997;-0.339817247;-0.349811872;-0.355808647;30;175;sphagnum_P2;Viitasaari;-0.761890666
820;laihia_sphagnum_P1_vol_45_sarka_50;-0.22760273;-0.341404095;-0.364164368;-0.386924641;-0.398304778;-0.40513286;50;45;sphagnum_P1;Laihia;-0.31024955
821;laihia_sphagnum_P1_vol_90_sarka_50;-0.351480031;-0.527220047;-0.56236805;-0.597516053;-0.615090055;-0.625634456;50;90;sphagnum_P1;Laihia;-0.381305706
822;laihia_sphagnum_P1_vol_130_sarka_50;-0.001882263;-0.002823394;-0.003011621;-0.003199847;-0.00329396;-0.003350428;50;130;sphagnum_P1;Laihia;-0.6080447
823;laihia_sphagnum_P1_vol_175_sarka_50;-0.146627054;-0.21994058;-0.234603286;-0.249265991;-0.256597344;-0.260996155;50;175;sphagnum_P1;Laihia;-0.537784062
824;viitasaari_sphagnum_P1_vol_45_sarka_50;-0.286884342;-0.430326514;-0.459014948;-0.487703382;-0.502047599;-0.51065413;50;45;sphagnum_P1;Viitasaari;-0.435823307
825;viitasaari_sphagnum_P1_vol_90_sarka_50;-0.45136695;-0.677050425;-0.72218712;-0.767323815;-0.789892162;-0.803433171;50;90;sphagnum_P1;Viitasaari;-0.323210037
826;viitasaari_sphagnum_P1_vol_130_sarka_50;-0.28100758;-0.42151137;-0.449612128;-0.477712886;-0.491763265;-0.500193492;50;130;sphagnum_P1;Viitasaari;-0.460528084
827;viitasaari_sphagnum_P1_vol_175_sarka_50;-0.138761405;-0.208142108;-0.222018248;-0.235894389;-0.242832459;-0.246995301;50;175;sphagnum_P1;Viitasaari;-0.589361577
828;laihia_sphagnum_P2_vol_45_sarka_50;-0.194694951;-0.292042427;-0.311511922;-0.330981417;-0.340716164;-0.346557013;50;45;sphagnum_P2;Laihia;-0.470365427
829;laihia_sphagnum_P2_vol_90_sarka_50;-0.046892242;-0.070338363;-0.075027587;-0.079716811;-0.082061423;-0.08346819;50;90;sphagnum_P2;Laihia;-0.739320561
830;laihia_sphagnum_P2_vol_130_sarka_50;-0.481430123;-0.722145185;-0.770288197;-0.818431209;-0.842502715;-0.856945619;50;130;sphagnum_P2;Laihia;-0.579535209
831;laihia_sphagnum_P2_vol_175_sarka_50;-0.232335377;-0.348503065;-0.371736603;-0.394970141;-0.406586909;-0.413556971;50;175;sphagnum_P2;Laihia;-0.393306428
832;viitasaari_sphagnum_P2_vol_45_sarka_50;-0.082565743;-0.123848614;-0.132105188;-0.140361763;-0.14449005;-0.146967022;50;45;sphagnum_P2;Viitasaari;-0.482626536
833;viitasaari_sphagnum_P2_vol_90_sarka_50;-0.460670894;-0.691006341;-0.73707343;-0.783140519;-0.806174064;-0.819994191;50;90;sphagnum_P2;Viitasaari;-0.318759255
834;viitasaari_sphagnum_P2_vol_130_sarka_50;-0.06407718;-0.09611577;-0.102523488;-0.108931206;-0.112135065;-0.11405738;50;130;sphagnum_P2;Viitasaari;-0.671818175
835;viitasaari_sphagnum_P2_vol_175_sarka_50;-0.018598408;-0.027897612;-0.029757453;-0.031617294;-0.032547214;-0.033105166;50;175;sphagnum_P2;Viitasaari;-0.540382596
836;kankaanpaa_sphagnum_P1_vol_45_sarka_30;-0.089443657;-0.134165486;-0.143109852;-0.152054218;-0.1565264;-0.15920971;30;45;sphagnum_P1;Kankaanpaa;-0.781784129
837;kankaanpaa_sphagnum_P1_vol_90_sarka_30;-0.079460751;-0.119191127;-0.127137202;-0.135083277;-0.139056314;-0.141440137;30;90;sphagnum_P1;Kankaanpaa;-0.432360394
838;kankaanpaa_sphagnum_P1_vol_130_sarka_30;-0.024912151;-0.037368226;-0.039859441;-0.042350656;-0.043596264;-0.044343628;30;130;sphagnum_P1;Kankaanpaa;-0.655982082
839;kankaanpaa_sphagnum_P1_vol_175_sarka_30;-0.199053271;-0.298579907;-0.318485234;-0.338390561;-0.348343225;-0.354314823;30;175;sphagnum_P1;Kankaanpaa;-0.501973464
840;juva_sphagnum_P1_vol_45_sarka_30;-0.488505653;-0.73275848;-0.781609045;-0.83045961;-0.854884893;-0.869540062;30;45;sphagnum_P1;Juva;-0.320410032
841;juva_sphagnum_P1_vol_90_sarka_30;-0.307409128;-0.461113692;-0.491854605;-0.522595517;-0.537965974;-0.547188248;30;90;sphagnum_P1;Juva;-0.307095358
842;juva_sphagnum_P1_vol_130_sarka_30;-0.261922866;-0.392884299;-0.419076586;-0.445268872;-0.458365016;-0.466222702;30;130;sphagnum_P1;Juva;-0.560416509
843;juva_sphagnum_P1_vol_175_sarka_30;-0.465252125;-0.697878187;-0.744403399;-0.790928612;-0.814191218;-0.828148782;30;175;sphagnum_P1;Juva;-0.490717445
844;kankaanpaa_sphagnum_P2_vol_45_sarka_30;-0.494923508;-0.742385262;-0.791877613;-0.841369964;-0.866116139;-0.880963845;30;45;sphagnum_P2;Kankaanpaa;-0.340862386
845;kankaanpaa_sphagnum_P2_vol_90_sarka_30;-0.206438784;-0.309658175;-0.330302054;-0.350945932;-0.361267871;-0.367461035;30;90;sphagnum_P2;Kankaanpaa;-0.495815056
846;kankaanpaa_sphagnum_P2_vol_130_sarka_30;-0.073836382;-0.110754573;-0.118138211;-0.12552185;-0.129213669;-0.13142876;30;130;sphagnum_P2;Kankaanpaa;-0.673689962
847;kankaanpaa_sphagnum_P2_vol_175_sarka_30;-0.149439535;-0.224159303;-0.239103257;-0.25404721;-0.261519187;-0.266002373;30;175;sphagnum_P2;Kankaanpaa;-0.421458332
848;juva_sphagnum_P2_vol_45_sarka_30;-0.384375768;-0.576563651;-0.615001228;-0.653438805;-0.672657593;-0.684188866;30;45;sphagnum_P2;Juva;-0.365874284
849;juva_sphagnum_P2_vol_90_sarka_30;-0.205577299;-0.308365949;-0.328923679;-0.349481409;-0.359760274;-0.365927593;30;90;sphagnum_P2;Juva;-0.69609601
850;juva_sphagnum_P2_vol_130_sarka_30;-0.02434612;-0.03651918;-0.038953792;-0.041388404;-0.04260571;-0.043336094;30;130;sphagnum_P2;Juva;-0.79329229
851;juva_sphagnum_P2_vol_175_sarka_30;-0.123306474;-0.184959711;-0.197290358;-0.209621006;-0.21578633;-0.219485524;30;175;sphagnum_P2;Juva;-0.601209008
852;kankaanpaa_sphagnum_P1_vol_45_sarka_50;-0.117413335;-0.176120002;-0.187861335;-0.199602669;-0.205473336;-0.208995736;50;45;sphagnum_P1;Kankaanpaa;-0.491956243
853;kankaanpaa_sphagnum_P1_vol_90_sarka_50;-0.14633038;-0.21949557;-0.234128608;-0.248761646;-0.256078165;-0.260468076;50;90;sphagnum_P1;Kankaanpaa;-0.722012853
854;kankaanpaa_sphagnum_P1_vol_130_sarka_50;-0.180672622;-0.271008932;-0.289076194;-0.307143457;-0.316177088;-0.321597266;50;130;sphagnum_P1;Kankaanpaa;-0.367135668
855;kankaanpaa_sphagnum_P1_vol_175_sarka_50;-0.085772341;-0.128658512;-0.137235746;-0.14581298;-0.150101597;-0.152674768;50;175;sphagnum_P1;Kankaanpaa;-0.366769067
856;juva_sphagnum_P1_vol_45_sarka_50;-0.3496591;-0.52448865;-0.55945456;-0.59442047;-0.611903425;-0.622393198;50;45;sphagnum_P1;Juva;-0.587658627
857;juva_sphagnum_P1_vol_90_sarka_50;-0.360552885;-0.540829327;-0.576884616;-0.612939904;-0.630967548;-0.641784135;50;90;sphagnum_P1;Juva;-0.700497017
858;juva_sphagnum_P1_vol_130_sarka_50;-0.202255205;-0.303382808;-0.323608329;-0.343833849;-0.353946609;-0.360014266;50;130;sphagnum_P1;Juva;-0.618235899
859;juva_sphagnum_P1_vol_175_sarka_50;-0.166406079;-0.249609119;-0.266249727;-0.282890335;-0.291210639;-0.296202821;50;175;sphagnum_P1;Juva;-0.374536675
860;kankaanpaa_sphagnum_P2_vol_45_sarka_50;-0.018885423;-0.028328135;-0.030216677;-0.03210522;-0.033049491;-0.033616054;50;45;sphagnum_P2;Kankaanpaa;-0.53477296
861;kankaanpaa_sphagnum_P2_vol_90_sarka_50;-0.204756025;-0.307134037;-0.327609639;-0.348085242;-0.358323043;-0.364465724;50;90;sphagnum_P2;Kankaanpaa;-0.316275321
862;kankaanpaa_sphagnum_P2_vol_130_sarka_50;-0.284451901;-0.426677852;-0.455123042;-0.483568232;-0.497790827;-0.506324384;50;130;sphagnum_P2;Kankaanpaa;-0.793508644
863;kankaanpaa_sphagnum_P2_vol_175_sarka_50;-0.020476627;-0.030714941;-0.032762604;-0.034810267;-0.035834098;-0.036448397;50;175;sphagnum_P2;Kankaanpaa;-0.339972175
864;juva_sphagnum_P2_vol_45_sarka_50;-0.2071478;-0.310721701;-0.331436481;-0.352151261;-0.362508651;-0.368723085;50;45;sphagnum_P2;Juva;-0.560785497
865;juva_sphagnum_P2_vol_90_sarka_50;-0.434901909;-0.652352863;-0.695843054;-0.739333245;-0.76107834;-0.774125397;50;90;sphagnum_P2;Juva;-0.666604693
866;juva_sphagnum_P2_vol_130_sarka_50;-0.443674187;-0.665511281;-0.7098787;-0.754246119;-0.776429828;-0.789740054;50;130;sphagnum_P2;Juva;-0.792191614
867;juva_sphagnum_P2_vol_175_sarka_50;-0.05555478;-0.083332171;-0.088887649;-0.094443127;-0.097220866;-0.098887509;50;175;sphagnum_P2;Juva;-0.693438351
868;hyrynsalmi_sphagnum_P1_vol_0_sarka_30;-0.153119052;-0.229678577;-0.244990483;-0.260302388;-0.26795834;-0.272551912;30;0;sphagnum_P1;Hyrynsalmi;-0.487490127
869;ylitornio_sphagnum_P1_vol_0_sarka_30;-0.424735992;-0.637103988;-0.679577587;-0.722051186;-0.743287986;-0.756030066;30;0;sphagnum_P1;Ylitornio;-0.512819832
870;hyrynsalmi_sphagnum_P2_vol_0_sarka_30;-0.173859961;-0.260789941;-0.278175937;-0.295561933;-0.304254931;-0.30947073;30;0;sphagnum_P2;Hyrynsalmi;-0.75546003
871;ylitornio_sphagnum_P2_vol_0_sarka_30;-0.199169744;-0.298754617;-0.318671591;-0.338588565;-0.348547053;-0.354522145;30;0;sphagnum_P2;Ylitornio;-0.619936313
872;hyrynsalmi_sphagnum_P1_vol_0_sarka_50;-0.461034822;-0.691552233;-0.737655715;-0.783759197;-0.806810938;-0.820641983;50;0;sphagnum_P1;Hyrynsalmi;-0.421909618
873;ylitornio_sphagnum_P1_vol_0_sarka_50;-0.379614904;-0.569422357;-0.607383847;-0.645345337;-0.664326083;-0.67571453;50;0;sphagnum_P1;Ylitornio;-0.402545738
874;hyrynsalmi_sphagnum_P2_vol_0_sarka_50;-0.168213895;-0.252320843;-0.269142232;-0.285963622;-0.294374317;-0.299420734;50;0;sphagnum_P2;Hyrynsalmi;-0.739506647
875;ylitornio_sphagnum_P2_vol_0_sarka_50;-0.175778385;-0.263667577;-0.281245416;-0.298823254;-0.307612173;-0.312885525;50;0;sphagnum_P2;Ylitornio;-0.352042686
876;siikajoki_sphagnum_P1_vol_0_sarka_30;-0.444366115;-0.666549173;-0.710985784;-0.755422396;-0.777640702;-0.790971685;30;0;sphagnum_P1;Siikajoki;-0.443263312
877;ilomantsi_sphagnum_P1_vol_0_sarka_30;-0.048149453;-0.07222418;-0.077039126;-0.081854071;-0.084261544;-0.085706027;30;0;sphagnum_P1;Ilomantsi;-0.418462375
878;siikajoki_sphagnum_P2_vol_0_sarka_30;-0.056824414;-0.085236621;-0.090919062;-0.096601504;-0.099442724;-0.101147457;30;0;sphagnum_P2;Siikajoki;-0.645648784
879;ilomantsi_sphagnum_P2_vol_0_sarka_30;-0.235559831;-0.353339746;-0.376895729;-0.400451712;-0.412229704;-0.419296499;30;0;sphagnum_P2;Ilomantsi;-0.495140739
880;siikajoki_sphagnum_P1_vol_0_sarka_50;-0.011429892;-0.017144839;-0.018287828;-0.019430817;-0.020002312;-0.020345208;50;0;sphagnum_P1;Siikajoki;-0.405275814
881;ilomantsi_sphagnum_P1_vol_0_sarka_50;-0.227402914;-0.341104372;-0.363844663;-0.386584955;-0.3979551;-0.404777188;50;0;sphagnum_P1;Ilomantsi;-0.625158025
882;siikajoki_sphagnum_P2_vol_0_sarka_50;-0.21380345;-0.320705175;-0.34208552;-0.363465865;-0.374156037;-0.380570141;50;0;sphagnum_P2;Siikajoki;-0.692444993
